Codigo,Fabricante,Descricao dos Produtos,UN,EAN/GTIN,Quantidade,Valor,Contar Nome,Contar Barcode,EAN SEARCH,TÍTULO
11778,REDE ELETRICA,"BUCHA DE ALUMINIO 1""",UN-UN,SEM GTIN,35,"1,20",1,,,
11776,REDE ELETRICA,"BUCHA DE ALUMINIO 1/2""",UN-UN,SEM GTIN,4,"0,80",1,,,
11757,NOVA LIDER,BUCHA DE METAL SOLDAVEL 28X22,UN-UN,SEM GTIN,,"4,90",1,,,
7213,RAMADA,BUCHA DE RED AQUATH 22 X 15,UN-UN,7897613325513,11,"1,00",1,1,https://www.ean-search.org/?q=7897613325513,
7214,RAMADA,BUCHA DE RED AQUATH 28 X 22,UN-UN,7897613325520,8,"1,90",1,1,https://www.ean-search.org/?q=7897613325520,
19500,SAINTS,BUCHA DE REDU� 1/2 NPT WMF LAT,UN-UN,SEM GTIN,,"9,90",1,,,
2084,MEXICHEM,BUCHA DE REDU� SOLD CURT 25 X 20MM,UN-UN,7891960120319,42,"0,90",1,1,https://www.ean-search.org/?q=7891960120319,
2086,MEXICHEM,BUCHA DE REDU� SOLD CURT 40 X 32MM,UN-UN,7891960120333,21,"1,80",1,1,https://www.ean-search.org/?q=7891960120333,
207,MEXICHEM,BUCHA DE REDU� SOLD LONG 40 X 25MM,UN-UN,7891960120432,78,"3,50",1,1,https://www.ean-search.org/?q=7891960120432,
22233,BELMAR METAIS,BUCHA DE REDU�AO 1.X3/4,UN-UN,,20,"16,50",1,,,
8863,MEXICHEM,BUCHA DE REDU�AO 1/2X1.1/4,UN-UN,,"3,9999","5,90",1,,,
16097,SAINTS,BUCHA DE REDU�AO 1/4 NPT X 1/8 NPTF LT,UN-UN,SEM GTIN,9,"2,90",1,,,
22234,BELMAR METAIS,BUCHA DE REDU�AO 3/4 X 1/2,UN-UN,,27,"6,50",1,,,
8848,MEXICHEM,BUCHA DE REDU�AO 3/4X1/2,UN-UN,7898201070617,"80,0000","2,20",1,2,https://www.ean-search.org/?q=7898201070617,
7256,RAMADA,BUCHA DE REDU�AO LONGA 50X40,UN-UN,,,"1,90",1,,,
11724,NOVA LIDER,"BUCHA DE REDU�AO METAL 22X15""",UN-UN,SEM GTIN,14,"1,90",1,,,
11089,METALKIT,BUCHA DE REDU�AO METAL RXR 2.1/2X1,UN-UN,SEM GTIN,,"51,50",1,,,
11091,METALKIT,BUCHA DE REDU�AO METAL RXR 2.1/2X1.1/2,UN-UN,SEM GTIN,,"51,50",1,,,
11090,METALKIT,BUCHA DE REDU�AO METAL RXR 2.1/2X1.1/4,UN-UN,SEM GTIN,,"51,50",1,,,
11092,METALKIT,"BUCHA DE REDU�AO METAL RXR 2.1/2X2""",UN-UN,SEM GTIN,,"51,50",1,,,
11093,METALKIT,BUCHA DE REDU�AO METAL RXR 3X1.1/2,UN-UN,SEM GTIN,,"61,00",1,,,
11094,METALKIT,BUCHA DE REDU�AO METAL RXR 3X2,UN-UN,SEM GTIN,,"61,00",1,,,
11095,METALKIT,BUCHA DE REDU�AO METAL RXR 3X2.1/2,UN-UN,SEM GTIN,,"61,00",1,,,
11100,METALKIT,BUCHA DE REDU�AO METAL RXR 4X2.1/2,UN-UN,SEM GTIN,,"125,00",1,,,
11725,NOVA LIDER,BUCHA DE REDU�AO METAL SOLDAVEL 28X22,UN-UN,SEM GTIN,,"3,50",1,,,
14765,RACUIA/TERUYA,BUCHA DE REDU�AO P/REBOLO 5/8,UN-UN,SEM GTIN,6,"1,30",1,,,
3152,MIL KITS,BUCHA DE REDU�AO P/SERRA 30X1 (M50),UN-UN,7898198100601,42,"8,90",1,1,https://www.ean-search.org/?q=7898198100601,
3153,MIL KITS,BUCHA DE REDU�AO P/SERRA 30X3/4,UN-UN,7898198100595,45,"8,90",1,1,https://www.ean-search.org/?q=7898198100595,
7651,RAMADA,BUCHA DE REDU�AO ROSCAVEL RED 2X1 1/2,UN-UN,,,"9,70",1,,,
8849,MEXICHEM,BUCHA DE REDU��O 3/4,UN-UN,,18,"3,60",1,,,
20526,RAMADA,BUCHA DE REDU��O SOLDA LONGA 60X50,UN-UN,,11,"8,90",1,,,
2517,MEXICHEM,BUCHA E REDUC 1.1/2 X 1/2,UN-UN,,8,"11,50",1,,,
1796,ORIENTE,BUCHA GUIA CABECA PINO ORING,UN-UN,7893021058463,52,"10,90",1,1,https://www.ean-search.org/?q=7893021058463,
11756,NOVA LIDER,BUCHA METAL SOLDAVEL 22X15,UN-UN,SEM GTIN,,,1,,,
13443,TRIFIX,BUCHA N10 15UND,PC-PC,7897442100374,149,"4,90",1,2,https://www.ean-search.org/?q=7897442100374,
13438,TRIFIX,BUCHA N4 30UND,PC-PC,SEM GTIN,682,"1,20",1,,,
13439,TRIFIX,BUCHA N5 C/30,PC-PC,7897442100428,295,"1,80",1,1,https://www.ean-search.org/?q=7897442100428,
13440,TRIFIX,BUCHA N6 C/25,PC-PC,7897442100343,68,"2,20",1,2,https://www.ean-search.org/?q=7897442100343,
13441,TRIFIX,BUCHA N7 C/25,PC-PC,7897442100350,295,"2,50",1,2,https://www.ean-search.org/?q=7897442100350,
13442,TRIFIX,BUCHA N8 C/20,PC-PC,7897442100367,8896,"3,90",1,2,https://www.ean-search.org/?q=7897442100367,
12659,RACUIA/TERUYA,BUCHA P/CONDUITE 3/4 (000804),UN-UN,SEM GTIN,,"1,00",1,,,
19031,RACUIA/TERUYA,BUCHA P/DRYWALL C/10,UN-UN,7898493210913,75,"6,90",1,1,https://www.ean-search.org/?q=7898493210913,
11780,RACUIA/TERUYA,"BUCHA P/ELETR 1,1/2 ALUMIN",UN-UN,SEM GTIN,32,"1,60",1,,,
11781,RACUIA/TERUYA,BUCHA P/ELETR 2,UN-UN,7893537000079,25,"6,50",1,1,https://www.ean-search.org/?q=7893537000079,
11777,RACUIA/TERUYA,BUCHA P/ELETR 3/4 ALUMIN,UN-UN,SEM GTIN,24,"1,00",1,,,
20336,TRIFIX,BUCHA P/GESSO BG00 C/10,UN-UN,7897442100763,40,"11,90",1,1,https://www.ean-search.org/?q=7897442100763,
648,TRIFIX,BUCHA P/GESSO C/10,PC-PC,7897442101128,45,"14,90",1,1,https://www.ean-search.org/?q=7897442101128,
3880,GUAMANTEC,"BUCHA P/PIA 1""",UN-UN,7896472000395,2,"2,50",1,1,https://www.ean-search.org/?q=7896472000395,
3861,GUAMANTEC,BUCHA P/PIA E TANQUE 1.1/2 C/2,PC-PC,7896472000432,6,"3,50",1,1,https://www.ean-search.org/?q=7896472000432,
3860,GUAMANTEC,BUCHA P/PIA E TANQUE 1.3/8 C/2,UN-UN,7896472000425,10,"3,20",1,1,https://www.ean-search.org/?q=7896472000425,
17684,GUAMANTEC,BUCHA P/PIA E TANQUE 7/8 C/2,UN-UN,,8,"2,50",1,,,
21723,PJ INDUSTRIA,BUCHA P/RODIZIO 13/6 PR PLASTICO,UN-UN,,216,"0,50",1,,,
300,TRIFIX,BUCHA P/TIJOLO 10UND,UN-UN,SEM GTIN,,"6,90",1,,,
14734,RACUIA/TERUYA,BUCHA PASSAGEM P/CABO COAXIAL C/5,PC-PC,7898493213068,56,"2,40",1,1,https://www.ean-search.org/?q=7898493213068,
11079,METALKIT,BUCHA RED 1.1/2 X 1/2 METAL,UN-UN,SEM GTIN,10,"27,50",1,,,
11080,METALKIT,BUCHA RED 1.1/2 X 3/ METAL,UN-UN,SEM GTIN,9,"38,50",1,,,
11078,METALKIT,BUCHA RED 1.1/4 X 1 METAL,UN-UN,SEM GTIN,1,"14,90",1,,,
11077,METALKIT,BUCHA RED 1.1/4 X 3/4 METAL,UN-UN,SEM GTIN,,"14,50",1,,,
11085,METALKIT,BUCHA RED 2 X 1 METAL,UN-UN,SEM GTIN,,"23,90",1,,,
11086,METALKIT,BUCHA RED 2 X 1.1/4 METAL,UN-UN,SEM GTIN,,"23,90",1,,,
11083,METALKIT,BUCHA RED 2 X 1/2 METAL,UN-UN,SEM GTIN,,"23,90",1,,,
11084,METALKIT,BUCHA RED 2 X 3/4 METAL,UN-UN,SEM GTIN,,"23,90",1,,,
2531,MEXICHEM,BUCHA RED P/ESGOTO NORMAL DN50X40 11518,UN-UN,,23,"6,90",1,,,
18754,RACUIA/TERUYA,BUCHA RED P/SERRA CIRCULAR 1 C/2 UNI,UN-UN,SEM GTIN,4,"9,90",1,,,
2077,MEXICHEM,BUCHA RED SOLD 40 X 25MM LONGA,UN-UN,,21,"7,50",1,,,
2087,MEXICHEM,BUCHA RED SOLD CURT 50 X 40MM,UN-UN,7891960120340,41,"6,50",1,1,https://www.ean-search.org/?q=7891960120340,
8608,PISA,BUCHA RED SOLD LONGA 40X25MM KRONA,UN-UN,7897801302821,4,"7,10",1,1,https://www.ean-search.org/?q=7897801302821,
11074,METALKIT,BUCHA REDU� 1 X 1/2 METAL,UN-UN,SEM GTIN,6,"18,50",1,,,
11075,METALKIT,BUCHA REDU� 1 X 3/4 METAL,UN-UN,SEM GTIN,6,"13,50",1,,,
11081,METALKIT,BUCHA REDU� 1.1/2 X 1 METAL,UN-UN,SEM GTIN,10,"20,90",1,,,
11082,METALKIT,BUCHA REDU� 1.1/2 X 1.1/4 METAL,UN-UN,SEM GTIN,7,"19,50",1,,,
19421,MEXICHEM,BUCHA REDU� 1.1/4 X 1,UN-UN,7891960110235,16,"10,50",1,1,https://www.ean-search.org/?q=7891960110235,
11076,METALKIT,BUCHA REDU� 1.1/4 X 1/2 METAL,UN-UN,SEM GTIN,,"13,50",1,,,
10319,MEXICHEM,BUCHA REDU� 1.X 3/4,UN-UN,,13,"3,10",1,,,
11087,METALKIT,BUCHA REDU� 2 X 1.1/2 METAL,UN-UN,SEM GTIN,,"26,90",1,,,
11073,METALKIT,BUCHA REDU� 3/4 X 1/2 METAL,UN-UN,SEM GTIN,1,"5,90",1,,,
19491,MEXICHEM,BUCHA REDU� ROSC 1.1/2 X 1.1/4,UN-UN,7891960110228,61,"13,50",1,1,https://www.ean-search.org/?q=7891960110228,
2075,MEXICHEM,BUCHA REDU� SOLD 32 X 20MM,UN-UN,,30,"4,20",1,,,
2076,MEXICHEM,BUCHA REDU� SOLD 40X20MM LONGA,UN-UN,,89,"4,50",1,,,
2078,MEXICHEM,BUCHA REDU� SOLD 50 X 20MM LONGA,UN-UN,,65,"8,90",1,,,
2079,MEXICHEM,BUCHA REDU� SOLD 50 X 25MM LONGA,UN-UN,7891960120456,25,"9,50",1,1,https://www.ean-search.org/?q=7891960120456,
2080,MEXICHEM,BUCHA REDU� SOLD 50 X 32MM LONGA,UN-UN,7891960120463,21,"10,90",1,1,https://www.ean-search.org/?q=7891960120463,
2081,MEXICHEM,BUCHA REDU� SOLD 60 X 25MM LONGA,UN-UN,7897613322116,16,"6,70",1,1,https://www.ean-search.org/?q=7897613322116,
2082,MEXICHEM,BUCHA REDU� SOLD 60 X 32MM LONGA,UN-UN,,9,"7,00",1,,,
2083,MEXICHEM,BUCHA REDU� SOLD 60 X 40MM LONGA,UN-UN,7897613322130,47,"7,00",1,1,https://www.ean-search.org/?q=7897613322130,
2088,MEXICHEM,BUCHA REDU� SOLD CURT 60X50MM,UN-UN,SEM GTIN,45,"11,50",1,,,
2089,MEXICHEM,BUCHA REDU� SOLD CURT 75X60MM,UN-UN,,21,"13,90",1,,,
21109,SAINTS,BUCHA REDU�AO 1/2 M 3/8 LATAO,UN-UN,,2,"12,50",1,,,
21889,SAINTS,BUCHA REDU�AO 1/2M X 1/4F,UN-UN,,6,"10,50",1,,,
18055,SAINTS,BUCHA REDU�AO 1/2NPT X 5/16 LATAO,UN-UN,SEM GTIN,9,"9,90",1,,,
21110,SAINTS,BUCHA REDU�AO 3/8 M 1/4 LATAO,UN-UN,,13,"4,50",1,,,
21068,MEXICHEM,BUCHA REDU�AO MF CPVC 28X22,UN-UN,7891960819619,20,"4,20",1,1,https://www.ean-search.org/?q=7891960819619,
6884,MEXICHEM,BUCHA REDU��O ROSCAVEL 2X1.1/2,UN-UN,,8,"16,90",1,,,
20592,TRIFIX,BUCHA UNIVERSAL BUV-6 DRYOUL C/10,UN-UN,,47,"11,90",1,,,
20591,TRIFIX,BUCHA UNIVERSAL BUV-8 DRYOUL C/10,UN-UN,7897442150072,47,"14,90",1,1,https://www.ean-search.org/?q=7897442150072,
19998,MAK LED,BULBO LED 6500K 12W,UN-UN,SEM GTIN,1,"12,50",1,,,
19997,LORENZETTI,BULBO LED 6500K 9W,UN-UN,7896451870308,33,"10,90",1,1,https://www.ean-search.org/?q=7896451870308,
21392,MAK LED,BULBO LED BIVOLT 6.500K 15W,UN-UN,,,"17,90",1,,,
15853,MAK LED,BULBO LED BIVOLT 6.500K 20W,UN-UN,,1,"43,90",1,,,
870,MAK LED,BULBO LED BIVOLT 6.500K 40W,UN-UN,7897714353255,4,"79,00",1,1,https://www.ean-search.org/?q=7897714353255,
18714,MAK LED,BULBO LED CERTIF 6500K 30W,UN-UN,7897714353248,,"59,90",1,1,https://www.ean-search.org/?q=7897714353248,
4088,MULTIFLON,"BULE 1,5LTS C/TAMPA DE VIDRO",UN-UN,7896398338725,,"69,00",1,1,https://www.ean-search.org/?q=7896398338725,
11952,NOSSA LINHA,BULE COM BICO 04,UN-UN,7898616100145,10,"37,50",1,1,https://www.ean-search.org/?q=7898616100145,
11953,NOSSA LINHA,BULE COM BICO 06,UN-UN,7898616100152,5,"39,90",1,1,https://www.ean-search.org/?q=7898616100152,
13116,NOSSA LINHA,BULE COM BICO 08,UN-UN,7898616103146,7,"44,90",1,1,https://www.ean-search.org/?q=7898616103146,
21278,IMPORIENTE COMERCIO,BULE DE CHA 1.250M,UN-UN,7899790912357,38,"26,50",1,1,https://www.ean-search.org/?q=7899790912357,
22374,PMI SOUTH,BULE TERMICO GT VERONA E SHARK 750ML,UN-UN,7891108030722,4,"53,00",1,1,https://www.ean-search.org/?q=7891108030722,
14554,PMI SOUTH,BULE TERMICO PLAST 750ML BRANCO/PRETO,UN-UN,7891108030517,4,"53,00",1,1,https://www.ean-search.org/?q=7891108030517,
3679,GREK (BICICLETAS),BUZINA CORNETA CORES IMP,UN-UN,8908007109578,23,"3,50",1,1,https://www.ean-search.org/?q=8908007109578,
3756,GREK (BICICLETAS),BUZINA FON FON (CORES) GREK,UN-UN,,9,"5,90",1,,,
14285,GREK (BICICLETAS),BUZINA GOGO C/MANOPLA C/SOM ACEL,UN-UN,,4,"24,90",1,,,
6064,CAB-QUALITY,CAB 3RCA + 1P2 STEREO 1P2 MONO,UN-UN,SEM GTIN,1,"4,50",1,,,
6065,CAB-QUALITY,"CAB MINI HDMI X HDMI C/1,50 MTS",UN-UN,SEM GTIN,6,"25,90",1,,,
4449,ROMA,CAB P/ROLO 23CM C/BUCHA,UN-UN,7891595000383,46,"6,50",1,1,https://www.ean-search.org/?q=7891595000383,
4771,SAINTS,CAB PAN PRESS MARMICOC CO22 M2,UN-UN,7898126730245,,"8,50",1,1,https://www.ean-search.org/?q=7898126730245,
1566,PERFIL,CAB PLASTICHUMBO 2X1.00MM C/100MTS,UN-UN,SEM GTIN,5,"317,00",1,,,
1567,PERFIL,CAB PLASTICHUMBO 2X1.50 C/100MTS,RL-RL,SEM GTIN,2,"546,00",1,,,
1568,PERFIL,CAB PLASTICHUMBO 2X2.5 C/100MTS,RL-RL,SEM GTIN,3,"860,00",1,,,
1569,PERFIL,CAB PLASTICHUMBO 2X4.0 C/100MTS,RL-RL,SEM GTIN,3,"1.430,00",1,,,
7371,RAMADA,CABECEIRA AQUAP ESQ BEGE 125,UN-UN,7899052510338,9,"25,50",1,1,https://www.ean-search.org/?q=7899052510338,
7370,RAMADA,CABECEIRA DIR AQUAP BEGE 125,UN-UN,7897613333150,8,"25,50",1,1,https://www.ean-search.org/?q=7897613333150,
5906,MEXICHEM,CABE�OTE ENT DE ENERGIA 1,UN-UN,7891960829465,1,"7,50",1,1,https://www.ean-search.org/?q=7891960829465,
13352,MEXICHEM,CABE�OTE ENT DE ENERGIA 1.1/2,UN-UN,7891960829427,8,"15,50",1,1,https://www.ean-search.org/?q=7891960829427,
5369,MEXICHEM,CABE�OTE ENTR DE ENERGIA 3/4,UN-UN,7891960829489,2,"4,90",1,1,https://www.ean-search.org/?q=7891960829489,
6786,MEXICHEM,CABE�OTE ENTR ENERGIA 1.1/4,UN-UN,7891960829441,9,"9,90",1,1,https://www.ean-search.org/?q=7891960829441,
12668,RAMADA,"CABE�OTE ENTRADA ENERGIA 1""",UN-UN,,5,"4,90",1,,,
17951,RAMADA,CABE�OTE P/ENTRADA DE ENERGIA 3/4,UN-UN,,,"2,90",1,,,
11507,METAIS RAINHA,CABE�OTE P/TORNEIRA VTE CR C/CAPACETE,UN-UN,SEM GTIN,,"9,50",1,,,
19751,DELTA,CABE�OTE STADARD SV CROMADO,UN-UN,7899075131077,24,"18,50",1,1,https://www.ean-search.org/?q=7899075131077,
12678,RAMADA,CABE�OTE TIGRE 1 1/2,UN-UN,,,"9,50",1,,,
2013,DELTA,CABE�OTES DAS TORNEIRAS 1158/1159 C23,UN-UN,7899075131084,14,"18,90",1,1,https://www.ean-search.org/?q=7899075131084,
11506,METAIS RAINHA,CABE�OTES P/TORNEIRA MVS CR C/CAPACETE,UN-UN,7898436314838,,"13,90",1,1,https://www.ean-search.org/?q=7898436314838,
3268,PERFOMANCE PLUS,"CABID C/1 GANCH ALUM BAS QUAD 4,2X4,7",UN-UN,7896717810482,2,"7,90",1,1,https://www.ean-search.org/?q=7896717810482,
3269,PERFOMANCE PLUS,"CABID C/2 GANCH ALUM BAS 4,6X12 CM",UN-UN,7896717810536,,"8,50",1,1,https://www.ean-search.org/?q=7896717810536,
167,ALIANCA,CABID DUPLO GANCH 6398/5 (010133),UN-UN,7891249010133,1,"7,50",1,1,https://www.ean-search.org/?q=7891249010133,
3286,PERFOMANCE PLUS,CABIDE 1GANCHO BASE 4.0CM,UN-UN,7896717810079,,"3,90",1,1,https://www.ean-search.org/?q=7896717810079,
3288,PERFOMANCE PLUS,CABIDE 1GANCHO BASE RED 5.3CM,UN-UN,7896717810093,,"5,50",1,1,https://www.ean-search.org/?q=7896717810093,
3320,PERFOMANCE PLUS,CABIDE 1GANCHO MARGARIDA 4.3CM (1037),UN-UN,7896717810376,5,"6,50",1,1,https://www.ean-search.org/?q=7896717810376,
9599,DAIVAK,CABIDE 2 GANCHOS BRANCO,UN-UN,7898081191389,42,"8,50",1,1,https://www.ean-search.org/?q=7898081191389,
12878,DAIVAK,CABIDE 2 GANCHOS COM ETIQUETA,UN-UN,7898081191525,35,"8,90",1,1,https://www.ean-search.org/?q=7898081191525,
12914,DAIVAK,CABIDE 2GANCHOS C/ETIQUETA CROMADO,UN-UN,SEM GTIN,,"5,50",1,,,
21814,PEDRO DE CARLOS,CABIDE 3 PINOS,UN-UN,7898622000699,7,"6,90",1,1,https://www.ean-search.org/?q=7898622000699,
21815,PEDRO DE CARLOS,CABIDE 7 PINOS,UN-UN,7898622000675,,"8,90",1,1,https://www.ean-search.org/?q=7898622000675,
22364,ASSESSOLAR,CABIDE AUTO ADESIVO CORACAO,UN-UN,7896704706149,19,"7,90",1,1,https://www.ean-search.org/?q=7896704706149,
22365,ASSESSOLAR,CABIDE AUTO ADESIVO LOSANGO,UN-UN,7896704706156,8,"7,90",1,1,https://www.ean-search.org/?q=7896704706156,
22366,ASSESSOLAR,CABIDE AUTO ADESIVO RETANGULAR,UN-UN,7896704706163,13,"7,90",1,1,https://www.ean-search.org/?q=7896704706163,
22367,ASSESSOLAR,CABIDE AUTO ADESIVO TREVO,UN-UN,7896704706125,20,"7,90",1,1,https://www.ean-search.org/?q=7896704706125,
3196,PERFOMANCE PLUS,CABIDE C/1 GANCHO BASE 25X35CM,UN-UN,7896717810055,,"6,50",1,1,https://www.ean-search.org/?q=7896717810055,
3270,PERFOMANCE PLUS,CABIDE C/4 GANCHOS ALUM 4.8X2.8CM,UN-UN,7896717810581,2,"13,50",1,1,https://www.ean-search.org/?q=7896717810581,
3534,PERFOMANCE PLUS,CABIDE C/GANCHO BASE REDONDA 5.2CM,UN-UN,7896717810468,3,"7,90",1,1,https://www.ean-search.org/?q=7896717810468,
15121,PJ INDUSTRIA,CABIDE CLASSIC DUPLO BR ZAMAK,UN-UN,SEM GTIN,48,"13,90",1,,,
15120,PJ INDUSTRIA,CABIDE CLASSIC DUPLO NIQUELADO ZAMAK,UN-UN,,30,"13,50",1,,,
15119,PJ INDUSTRIA,CABIDE CLASSIC MD BR ZAMAK,UN-UN,,52,"4,50",1,,,
15118,PJ INDUSTRIA,CABIDE CLASSIC MD NIQUELADO ZAMAK,UN-UN,7899817013678,46,"3,90",1,1,https://www.ean-search.org/?q=7899817013678,
15115,PJ INDUSTRIA,CABIDE CLASSIC PQ BR ZAMAK,UN-UN,7899817015665,75,"2,90",1,1,https://www.ean-search.org/?q=7899817015665,
15113,PJ INDUSTRIA,CABIDE CLASSIC PQ NIQUELADO ZAMAK,UN-UN,7899817013661,3,"2,50",1,1,https://www.ean-search.org/?q=7899817013661,
3267,PERFOMANCE PLUS,CABIDE COM 1GANCHO BASE 3.5X40CM,UN-UN,7896717810062,2,"7,50",1,1,https://www.ean-search.org/?q=7896717810062,
21811,DAIVAK,CABIDE COM VENTOSA BRANCO C/2,UN-UN,SEM GTIN,36,"3,90",1,,,
13930,STOLF ARTEFATOS DE M,CABIDE DE PAREDE 3 PINOS STOLF,UN-UN,7897996700327,1,"7,50",1,1,https://www.ean-search.org/?q=7897996700327,
13931,STOLF ARTEFATOS DE M,CABIDE DE PAREDE 4 PINOS STOLF,UN-UN,7897996700310,,"7,90",1,1,https://www.ean-search.org/?q=7897996700310,
7710,GLOBAL ATACADO,CABIDE DE PAREDE C/10GANCHOS METALICO,UN-UN,7899850302357,6,"15,50",1,1,https://www.ean-search.org/?q=7899850302357,
21959,GLOBAL ATACADO,CABIDE DE PAREDE METAL,UN-UN,7898513879939,10,"19,90",1,1,https://www.ean-search.org/?q=7898513879939,
12913,DAIVAK,CABIDE DE PRESSAO 111,UN-UN,7898081191112,61,"3,50",1,1,https://www.ean-search.org/?q=7898081191112,
16010,DAIVAK,CABIDE DE PRESSAO CROMADO,UN-UN,7898944683129,,"6,50",1,2,https://www.ean-search.org/?q=7898944683129,
12912,DAIVAK,CABIDE DE PRESSAO CROMADO (121),UN-UN,7898081191211,100,"7,50",1,1,https://www.ean-search.org/?q=7898081191211,
17703,INOX CUBA,CABIDE DUPLO,UN-UN,,7,"19,50",1,,,
2572,HELINOX,CABIDE DUPLO CROMADO,UN-UN,7898397201048,17,"33,50",1,1,https://www.ean-search.org/?q=7898397201048,
21922,DUART A�O,CABIDE DUPLO PRIME,UN-UN,7898963735526,12,"21,00",1,1,https://www.ean-search.org/?q=7898963735526,
5564,PEVILON,CABIDE DUPLO VERONA ALUMINIO 5123,UN-UN,7899928011266,6,"11,90",1,1,https://www.ean-search.org/?q=7899928011266,
6119,DAIVAK,CABIDE MARGARIDA (103),UN-UN,7898081191037,50,"10,90",1,1,https://www.ean-search.org/?q=7898081191037,
909,HELINOX,CABIDE MULTIPLO 3 GANCHOS,UN-UN,7898397201420,2,"49,00",1,1,https://www.ean-search.org/?q=7898397201420,
2578,HELINOX,CABIDE MULTIPLO 4 GANCHOS,UN-UN,7898397201413,1,"65,00",1,1,https://www.ean-search.org/?q=7898397201413,
19743,STOLF ARTEFATOS DE M,CABIDE MULTIUSO 6 GANCHO ARAMADO,UN-UN,7897996712245,3,"28,90",1,1,https://www.ean-search.org/?q=7897996712245,
12879,DAIVAK,CABIDE MULTIUSO BRANCO C/VENTOSA,UN-UN,7898081191365,16,"13,90",1,1,https://www.ean-search.org/?q=7898081191365,
12877,DAIVAK,CABIDE MULTIUSO MARGARIDA,UN-UN,7898081191136,17,"19,90",1,1,https://www.ean-search.org/?q=7898081191136,
20613,ASSESSOLAR,CABIDE PORTA 5 LUGARES,UN-UN,7896483020054,,"11,90",1,2,https://www.ean-search.org/?q=7896483020054,
9816,SAINTS,CABIDE PORTA 7 GANCHOS CROMADOS,UN-UN,7898315820177,,"8,90",1,1,https://www.ean-search.org/?q=7898315820177,
79,PJ INDUSTRIA,CABIDE PREMIUM DOURADO ZINCADO C/5,UN-UN,SEM GTIN,,"3,20",1,,,
21725,PJ INDUSTRIA,CABIDE PREMIUM MEDIO CROMADO ZAMAC,UN-UN,,57,"3,90",1,,,
21724,PJ INDUSTRIA,CABIDE PREMIUM PEQUENA NIQUELADO ZAMAC,UN-UN,,51,"2,90",1,,,
9845,RACUIA/TERUYA,CABIDE PRESSAO VENTOSA,UN-UN,SEM GTIN,,"1,90",1,,,
13937,STOLF ARTEFATOS DE M,CABIDE SANFONADO 10 PINOS STOLF (00096),UN-UN,7897996700693,1,"12,90",1,1,https://www.ean-search.org/?q=7897996700693,
13936,STOLF ARTEFATOS DE M,CABIDE SANFONADO 7 PINOS STOLF,UN-UN,7897996702284,,"8,90",1,1,https://www.ean-search.org/?q=7897996702284,
2571,HELINOX,CABIDE SIMPL CROMADO,UN-UN,SEM GTIN,45,"26,50",1,,,
17704,INOX CUBA,CABIDE SIMPLES,UN-UN,,,"16,50",1,,,
17787,HELIONOX,CABIDE SIMPLES DE BARRA,UN-UN,,3,"10,90",1,,,
9558,ALIANCA,CABIDE SIMPLES GANCHO PEQUENO 6398,UN-UN,7891249010096,80,"3,70",1,1,https://www.ean-search.org/?q=7891249010096,
9543,ALIANCA,CABIDE SIMPLES GRANDE 6398/3 (ZNO),UN-UN,7891249010119,97,"5,70",1,1,https://www.ean-search.org/?q=7891249010119,
21921,DUART A�O,CABIDE SIMPLES PRIME,UN-UN,7898963735519,,"16,50",1,1,https://www.ean-search.org/?q=7898963735519,
13940,STOLF ARTEFATOS DE M,CABIDE TINT GR 39.5CM C/TRAVA 3PCS 756,UN-UN,SEM GTIN,,"2,00",1,,,
19995,EXTRA,CABIDE UTENSILIOS,UN-UN,SEM GTIN,2,"6,40",1,,,
3277,PERFOMANCE PLUS,CABIDE VENTOSA C/ALAVANCA (1092),UN-UN,7896717810925,5,"6,50",1,1,https://www.ean-search.org/?q=7896717810925,
3273,PERFOMANCE PLUS,CABIDE VENTOSA C/GANCHO 4CM,UN-UN,7896717810901,,"4,50",1,1,https://www.ean-search.org/?q=7896717810901,
20782,PERFOMANCE PLUS,CABIDE VENTOSA COM GANCHO A�O 32MM,UN-UN,7896717810932,,"6,90",1,1,https://www.ean-search.org/?q=7896717810932,
20783,PERFOMANCE PLUS,CABIDE VENTOSA COM GANCHO A�O 50MM,UN-UN,7896717810949,,"4,90",1,1,https://www.ean-search.org/?q=7896717810949,
22068,CHINATOWN,CABIDES MADEIRA 3PCS,UN-UN,7898681958696,,"28,90",1,1,https://www.ean-search.org/?q=7898681958696,
20945,ALFACELL,CABITE ADESIVO MULTIUSO COM 6 GANCHOS,UN-UN,7899790923674,63,"15,50",1,1,https://www.ean-search.org/?q=7899790923674,
9864,RAVENNA,CABO 2 RCA GOLD PROF 5 M,UN-UN,SEM GTIN,2,"13,50",1,,,
3832,CAB-QUALITY,CABO 2RCA X 1 P2 STEREO C/2 MT,UN-UN,SEM GTIN,1,"9,90",1,,,
4521,RAVENNA,CABO 2RCA X 2RCA NIQUEL 1.8,UN-UN,SEM GTIN,,"2,70",1,,,
8728,RAVENNA,CABO 2RCA X P2ST GOLD,UN-UN,SEM GTIN,1,"6,90",1,,,
22299,EXTRA,"CABO 3 RCA 1 P3 1,50",UN-UN,,2,"6,90",1,,,
4520,RAVENNA,CABO 3 RCA X 3 RCA NIQUELADO,UN-UN,SEM GTIN,1,"4,50",1,,,
10811,RAVENNA,CABO 3 RCA X USB,UN-UN,SEM GTIN,2,"6,90",1,,,
21948,EXTRA,CABO 3RCA 3RCA,UN-UN,,,"6,90",1,,,
